Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0403985","C","Greig, A. J. - Cawley, G. - Dorling, S. - Eben, Kryštof - Fiala, A. J. - Karppinen, A. - Keder, J. - Kolehmainen, M. - Kukkonen, K. - Libero, B. - Macoun, J. - Niranjan, M. - Nucifora, A. - Nunnari, A. - Paluš, Milan - Pelikán, Emil - Ruuskanen, J. - Schlink, U.","Eben, Kryštof - Paluš, Milan - Pelikán, Emil","18","18","3","","Greig, A. J.; Cawley, G.; Dorling, S.; Eben, Kryštof; Fiala, A. J.; Karppinen, A.; Keder, J.; Kolehmainen, M.; Kukkonen, K.; Libero, B.; Macoun, J.; Niranjan, M.; Nucifora, A.; Nunnari, A.; Paluš, Milan; Pelikán, Emil; Ruuskanen, J.; Schlink, U. Air Pollution Episodes: Modelling Tools for Improved Smog Management (APPETISE). In Longhurst, J. W. S.; Brebbia, C. A.; Power, H. (ed.). Air Pollution VIII Southampton: WIT Press, 2000, s. 89-98. ISBN 1-85312-822-8. [Air Pollution 2000 International Conference on Air Pollution /8./, Cambridge, 21.07.2000-23.07.2000, GB].","In Longhurst, J. W. S.; Brebbia, C. A.; Power, H. (ed.). Air Pollution VIII. Southampton: WIT Press, 2000, s. 89-98","","1-85312-822-8","GB","eng","10","","","IST-99-11764:APPETISE:XE","AV0Z1030915","Air Pollution Episodes: Modelling Tools for Improved Smog Management (APPETISE)","","","The APPETISE project aims do develop and test the suitability of novel non-linear statistical methods to improve our ability to accurately forecast variations in air quality. It also aims to develop methods for handing missing data, which will have generic applications for other 'real data' situations.The work is being carried out over a period of 2 years by a consortium from 9 institutions from 5 different European countries and is funded under the European Union Fifth Framework Programme.","","","BB","ISSN 1396-5886","","Air Pollution 2000 International Conference on Air Pollution /8./. Cambridge (GB), 21.07.2000-23.07.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","","wos:000089937400010","2-s2.0-2942546552","http://hdl.handle.net/11104/0124266","","","","","","","","","","","",""
"0403984","J","Peleška, Jan - Hanzlíček, Petr - Zvárová, Jana","Peleška, Jan - Hanzlíček, Petr - Zvárová, Jana","3","3","3","","Peleška, Jan; Hanzlíček, Petr; Zvárová, Jana. Systémy pro podporu terapie hypertenze. Lékař a technika. Biomedicinské inženýrství a informatika 2000, roč. 31, č. 4, s. 104-105. ISSN 0301-5491.","Lékař a technika. Biomedicinské inženýrství a informatika. 2000, roč. 31, č. 4, s. 104-105","","0301-5491","CZ","cze","2","","","","AV0Z1030915","Systémy pro podporu terapie hypertenze","Systems Supporting Treatment for Hypertension","guidelines - hypertension - computer supported decision-making - electronic patient record - cardiology","Given the central role of arterial hypertension in the pathogenesis of both CHD and stroke, improvement of its control worldwide is mandatory. One of the main tasks to realise this is a better implementation of concise knowledge - guidelines. WHO/ISH (1999) Guidelines for the Management of Hypertensionare complemented by two shorter sets of Practice Guidelines are implemented in computer-based decision support systems.","","","BD","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","","","","http://hdl.handle.net/11104/0124265","","","","","","","","","","","",""
"0403983","J","Dubois, D. - Hájek, Petr - Prade, H.","Hájek, Petr","3","3","1","","Dubois, D.; Hájek, Petr; Prade, H. Knowledge-Driven Versus Data-Driven Logics. Journal of Logic, Language, and Information 2000, roč. 9, č. 1, s. 65-89. ISSN 0925-8531.","Journal of Logic, Language, and Information. 2000, roč. 9, č. 1, s. 65-89","","0925-8531","NL","eng","25","","IAA1030601:GA AV ČR","4008:CNRS:FR","AV0Z1030915","Knowledge-Driven Versus Data-Driven Logics","","epistemic logic - possibility theory - data-driven reasoning - deontic logic","Two distinct traditions in information engineering: knowledge representation and data-driven modelling. Theories of belief. Belief sets in classical logic. Possibility theory for belief representation. Belief functions. Epistemic logic. Modelling observed facts using guaranteed possibility. The logic of accumulated data. Putting data and beliefs together. A completeness theorem. Deontic logic.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","11","10.1023/A:1008370109997","","2-s2.0-0037652855","http://hdl.handle.net/11104/0124264","","","","","","","","","","","",""
"0403982","M","Neruda, Roman - Štědrý, Arnošt - Drkošová, Jitka","Neruda, Roman - Štědrý, Arnošt - Drkošová, Jitka","3","3","3","","Neruda, Roman; Štědrý, Arnošt; Drkošová, Jitka. Implementation Remarks on Learning Algorithm Based on Kolmogorov Theorem. In Mastorakis, N. E. (ed.). Systems and Control: Theory and Applications World Scientific and Engineering Society Press, 2000, s. 305-310. Electrical and Computer Engineering Series. ISBN 960-8052-11-4.","In Mastorakis, N. E. (ed.). Systems and Control: Theory and Applications. World Scientific and Engineering Society Press, 2000, s. 305-310. Electrical and Computer Engineering Series","","960-8052-11-4","US","eng","6","","IAB1030006:GA AV ČR - GA201/98/0717:GA ČR","","AV0Z1030915","Implementation Remarks on Learning Algorithm Based on Kolmogorov Theorem","","neural networks - approximation of functions - Kolmogorov theorem - learning algorithms","A learning algorithm that is based on Kolmogorov theorem concerning composition of n-dimensional continuous function from one-dimensional continuous functions.In our work we follow the approach by Sprecher who proved the most general version of the theorem as well as proposed numerical implementation details. The feasible learning algorithm is presented together with the discussion of further possible improvements. The algorithm performance is demonstrated on a simple example.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","","","2-s2.0-4944247317","http://hdl.handle.net/11104/0124263","","","","","","","","","","","",""
"0403981","J","Hlaváčková-Schindler, Kateřina - Fischer, M. N.","Hlaváčková-Schindler, Kateřina","2","2","1","","Hlaváčková-Schindler, Kateřina; Fischer, M. N. An Incremental Algorithm for Parallel Training of the Size and the Weights in a Feedforward Neural Network. Neural Processing Letters 2000, roč. 11, č. 2, s. 131-138. ISSN 1370-4621.","Neural Processing Letters. 2000, roč. 11, č. 2, s. 131-138","","1370-4621","NL","eng","8","0.365","GA201/99/0092:GA ČR","","AV0Z1030915","An Incremental Algorithm for Parallel Training of the Size and the Weights in a Feedforward Neural Network","","","An algorithm of incremental approximation of functions in a normed linear space by feedforward neural networks is presented. Two alternatives, recursively incremental and generally incremental, are considered.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","10.1023/A:1009640416018","wos:000087984200004","","http://hdl.handle.net/11104/0124262","","","","","","","","","","","",""
"0403980","J","Rohn, Jiří","Rohn, Jiří","1","1","1","","Rohn, Jiří. Computing the norm $\\|A\\|_{\\infty,1}$ is NP-hard. Linear & Multilinear Algebra 2000, roč. 47, č. 3, s. 195-204. ISSN 0308-1087.","Linear & Multilinear Algebra. 2000, roč. 47, č. 3, s. 195-204","","0308-1087","GB","eng","10","","GA201/98/0222:GA ČR","195/96:GA UK:CZ","AV0Z1030915","Computing the norm $\\|A\\|_{\\infty,1}$ is NP-hard","","norm - positive definiteness - M-matrix - NP-hardness","It is proved that computing the subordinate matrix norm is NP-hard. Even more,existence of polynominal-time algorithm for computing this norm with relative accurancy less than 1/(4n2),where n is matrix size, implies P=NP.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","9","10.1080/03081080008818644","wos:000165307900001","2-s2.0-18244372233","http://hdl.handle.net/11104/0124261","","","","","","","","","","","",""
"0403978","J","Řízek, Stanislav - Frolov, A. - Dufossé, M.","Řízek, Stanislav","3","3","1","","Řízek, Stanislav; Frolov, A.; Dufossé, M. Adaptive Neurocontrol of Anthropomorphic Systems. Neural Network World 2000, roč. 10, č. 3, s. 463-471. ISSN 1210-0552.","Neural Network World. 2000, roč. 10, č. 3, s. 463-471","","1210-0552","CZ","eng","9","","","","AV0Z1030915","Adaptive Neurocontrol of Anthropomorphic Systems","","neurocontrol - arm reaching movement - human arm biomechanics - arm neuromuscular apparatus","The proposed neural model of control of multijoint anthropomorphic systems imitates the visual-motor transformations performed in living creatures. It involves three subtasks: design of the central neurocontroller; modelling of the neuromuscular apparatus of living creatures; development of the model of the human arm biomechanics. The model may provide a base for the design of robots and manipulators.","","","BA","","","Neural Network World 2000. Prague, 09.07.2000-12.07.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","","","","http://hdl.handle.net/11104/0003434","","","","","","","","","","","",""
"0403977","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Logics for Data Mining (GUHA Rediviva). Neural Network World 2000, roč. 10, č. 3, s. 301-311. ISSN 1210-0552.","Neural Network World. 2000, roč. 10, č. 3, s. 301-311","","1210-0552","CZ","eng","11","","GA201/00/1489:GA ČR - IAA1030601:GA AV ČR","","AV0Z1030915","Logics for Data Mining (GUHA Rediviva)","","data mining - fuzzy logic - monadic calculi","Two-valued monadic observational calculi. Mathematical fuzzy logic. Monadic observational predicate calculus (MOPC). Fuzzy MOPC's with crisp data and with fuzzy data. GUHA rediviva.","","","BA","invited paper","","Neural Network World 2000. Prague, 09.07.2000-12.07.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","4","","","","http://hdl.handle.net/11104/0003433","","","","","","","","","","","",""
"0403975","C","Daniel, Milan","Daniel, Milan","1","1","1","","Daniel, Milan. Associativity and Contradiction in Combination of Belief Functions. In Proceedings Eigth International Conference IPMU Vol. I. Madrid: Universidad Politécnica de Madrid, 2000, s. 133-140. ISBN 84-95479-03-6. [IPMU '2000 /8./, Madrid, 03.07.2000-07.07.2000, ES].","In Proceedings Eigth International Conference IPMU. Vol. I. Madrid: Universidad Politécnica de Madrid, 2000, s. 133-140","","84-95479-03-6","ES","eng","8","","GA201/00/1489:GA ČR","","AV0Z1030915","Associativity and Contradiction in Combination of Belief Functions","","belief functions - Dempster-Shafer theory - contradiction - conflict","A new approach to a combination of belief functions, a combination ""per elements"". A particular regard is devoted to a combination and distribution of contradictive belief masses. Several different instances of this method are compared, MinC and MaxC combinations are suggested as alternatives of Dempster's rule of combination of belief functions.","","","BA","","","IPMU '2000 /8./. Madrid (ES), 03.07.2000-07.07.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","5","","","","http://hdl.handle.net/11104/0124258","","","","","","","","","","","",""
"0403974","M","Neruda, Roman - Krušina, Pavel","Neruda, Roman - Krušina, Pavel","2","2","2","","Neruda, Roman; Krušina, Pavel. Creating Hybrid AI Models with Bang. In Mastorakis, N. E. (ed.). Signal Processing, Communications and Computer Science World Scientific and Engineering Society Press, 2000, s. 228-233. Electrical and Computer Engineering Series. ISBN 960-8052-18-1.","In Mastorakis, N. E. (ed.). Signal Processing, Communications and Computer Science. World Scientific and Engineering Society Press, 2000, s. 228-233. Electrical and Computer Engineering Series","","960-8052-18-1","US","eng","6","","IAA1030004:GA AV ČR - GA201/98/0717:GA ČR","","AV0Z1030915","Creating Hybrid AI Models with Bang","","artificial intelligence - software tools - hybrid models - soft computing - data analysis","The Concept of combining several methods of modern artificial intelligence, namely neural networks, genetic algorithms, and fuzzy logic. A unified software platform - a system called Bang is presented. The ideas behind the design of such an open software tool are presented together with the brief description of how the system works. Several experiments with hybrid methods show the possible use of the system in rapid prototype model design.","","","BA","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","","","","http://hdl.handle.net/11104/0124257","","","","","","","","","","","",""
"0403973","J","Jiřina Jr., Marcel - Jiřina, Marcel","Jiřina Jr., Marcel - Jiřina, Marcel","2","2","2","","Jiřina Jr., Marcel; Jiřina, Marcel. Neural Network Classifier Based on Growing Hyperspheres. Neural Network World 2000, roč. 10, č. 3, s. 417-428. ISSN 1210-0552.","Neural Network World. 2000, roč. 10, č. 3, s. 417-428","","1210-0552","CZ","eng","12","","","VS96047:MŠMT ČR:CZ - RP-4210:MPO:CZ","AV0Z1030915","Neural Network Classifier Based on Growing Hyperspheres","","neural network - classifier - hyperspheres - big-dimensional data","This paper discusses a new approach to the classification of high-dimensional data using, Growing hyperspheres neural network (GHS net), based on the data representation by means of hyperspheres. The process of learning and recalling is precisely described. Features of the new network are discussed and comparised with other neural classifiers.","","","BA","","","Neural Network World 2000. Prague, 09.07.2000-12.07.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","3","","","","http://hdl.handle.net/11104/0003432","","1","","","","","","","","","",""
"0403972","C","Šorel, Michal - Šíma, Jiří","Šorel, Michal - Šíma, Jiří","2","2","2","","Šorel, Michal; Šíma, Jiří. Robust Implementation of Finite Automata by Recurrent RBF Networks. In Hlaváč, V.; Jeffery, K.G.; Wiedermann, J. (ed.). SOFSEM'2000: Theory and Practice of Informatics Berlin: Springer, 2000, s. 431-439. Lecture Notes in Computer Science, 1963. ISBN 3-540-41348-0. ISSN 0302-9743. [SOFSEM 2000 /27./, Milovy, 25.11.2000-01.12.2000, CZ].","In Hlaváč, V.; Jeffery, K.G.; Wiedermann, J. (ed.). SOFSEM'2000: Theory and Practice of Informatics. Berlin: Springer, 2000, s. 431-439. Lecture Notes in Computer Science, 1963","","3-540-41348-0,0302-9743","DE","eng","9","","IAB2030007:GA AV ČR","","AV0Z1030915","Robust Implementation of Finite Automata by Recurrent RBF Networks","","","In this paper a recurrent network, which consists of O(sqrt(m log m)) RBF (radial basis functions) units with maximum norm employing any activation function that has different values in at least two nonnegative points, is constructed so as to implement a given deterministic finite automaton with m states. The underlying simulation proves to be robust with respect to analog noise for a large class of smooth activation functions with a special type of inflexion.","","","BA","","","SOFSEM 2000 /27./. Milovy (CZ), 25.11.2000-01.12.2000","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2000","2001","","10.1007/3-540-44411-4_32","wos:000171236900032","2-s2.0-84956987799","http://hdl.handle.net/11104/0124256","","1","","","","","","","","","",""
